Account|DocYYMM|SalesTax|Taxable|NonTax|Exempt
1000214|2503|13.5100|225.0600|.0000|.0000
1000116|2105|.0000|12.9800|.0000|12.9800
1000173|2603|2.8400|47.3200|.0000|.0000
1000154|2310|421.0100|7016.7200|.0000|.0000
1000034|2510|3.3200|55.3900|.0000|.0000
1000170|2410|2.3200|38.7300|.0000|.0000
1000173|2512|1.2000|19.8800|.0000|.0000
1000256|2410|445.5500|7425.7900|.0000|.0000
1000118|2206|10.7200|178.6500|.0000|.0000
BARRHOMEST|2103|1115.3000|18588.0600|.0000|.0000
1000267|2603|25.2700|421.2800|.0000|.0000
1000125|2002|.0000|.0000|.0000|.0000
10000201|2208|14.3900|239.7500|.0000|.0000
1000089|2412|14.1600|236.1400|.0000|.0000
1000123|2112|-1376.9800|233.6100|-17.9300|.0000
1000107|2308|278.2400|4637.4200|.0000|.0000
1000118|2203|277.7100|4628.3800|.0000|.0000
|2203|.0000|.0000|.0000|.0000
1000110|2303|5.5800|92.9600|.0000|.0000
1000229|2502|.9500|15.8900|.0000|.0000
1000118|2507|79.6900|1328.3100|.0000|.0000
1000116|2410|.0000|100.6700|.0000|100.6700
1000120|2504|10.6600|177.7000|.0000|.0000
1000188|2107|775.0900|12918.4300|.0000|.0000
1000267|2604|28.4300|473.8500|.0000|.0000
1000077|2412|48.3900|806.4300|.0000|.0000
1000098|2503|9.2300|153.8700|.0000|.0000
1000178|2407|24.2100|403.4000|.0000|.0000
1000147|2208|-1611.5600|364.1800|.0000|.0000
1000203|2204|506.1200|8435.3900|.0000|.0000
1000105|2501|6.9400|115.7100|.0000|.0000
ALLNATIONS|2106|.0000|4331.6000|.0000|4331.6000
1000173|2409|5.4900|91.5600|.0000|.0000
1000191|2306|223.8700|3731.5200|.0000|.0000
CASH|2312|1786.9800|32840.6100|-274.8600|3062.5200
DARRELLMOR|2207|3.4700|57.7500|.0000|.0000
1000253|2411|88.0900|1468.1600|.0000|.0000
CRAIGW|2103|259.1300|4318.8600|.0000|.0000
1000220|2107|1692.2400|28204.1000|.0000|.0000
TIMLOHDEN|2108|70.5600|1175.9400|.0000|.0000
1000185|2105|1.2200|20.4100|.0000|.0000
1000062|2412|40.2000|669.8100|-66.9900|.0000
1000150|2110|4766.1100|79434.6400|80.8300|.0000
JOHNLOHDEN|2012|108.5300|1808.7900|.0000|.0000
1000039|2504|1.7900|29.9100|.0000|.0000
1000201|2010|2.7800|46.2600|.0000|.0000
100041|2309|192.1000|3201.6400|.0000|.0000
1000037|2309|1.0000|16.7400|.0000|.0000
1000082|2308|40.7000|678.9400|.0000|.0000
1000068|2601|.0000|57.6900|.0000|57.6900
1000173|2202|16.4400|274.0800|.0000|.0000
1000029|2304|891.5000|14858.2600|.0000|.0000
1000054|2510|2.3100|38.4700|.0000|.0000
1000208|2403|24.5900|410.1400|.0000|.0000
1000120|2411|14.9300|248.8700|.0000|.0000
1000084|2106|.7800|12.9500|.0000|.0000
JEFFYATES|2208|10.3700|172.9000|.0000|.0000
1000106|2410|1562.2400|26037.1200|.0000|.0000
NATHANIELB|2012|30.6000|510.0000|.0000|.0000
1000186|2408|1.7500|29.0900|.0000|.0000
1000108|2210|12.3300|205.4400|.0000|.0000
1000076|2208|.0000|99061.0300|.0000|99061.0300
1000246|2501|86.2000|1436.4900|.0000|.0000
1000054|2508|2.3500|39.2000|.0000|.0000
1000113|2310|1516.4400|25274.1200|.0000|.0000
1000043|2306|1437.4100|23956.7600|.0000|.0000
1000099|2309|11.3500|189.1000|.0000|.0000
1000106|2307|375.5100|6258.5500|.0000|.0000
1000180|2106|3599.7800|59996.1900|.0000|.0000
1000118|2307|72.0400|1200.5500|.0000|.0000
1000232|2407|4.7900|80.1100|.0000|.0000
1000167|2303|122.8600|2047.7400|.0000|.0000
1000062|2511|12.8800|214.7200|-21.4700|.0000
1000156|2303|.0000|5971.5000|.0000|5971.5000
1000100|2406|185.7100|3095.2000|.0000|.0000
1000187|2311|2.9200|48.6500|.0000|.0000
BARRHOMEST|2105|27.8000|463.2400|.0000|.0000
BRYANHORN|2107|7.3600|122.6900|.0000|.0000
1000220|2302|6.4500|107.4500|.0000|.0000
1000035|2305|35.7000|594.9500|.0000|.0000
1000111|2511|.0000|7.1900|.0000|7.1900
CALEBDAVIS|2105|1.5300|25.5700|.0000|.0000
1000109|2409|171.3000|2854.9300|.0000|.0000
|2504|.0000|.0000|.0000|.0000
1000125|2410|141.0000|2350.0800|.0000|.0000
1000084|2003|2070.4100|34506.6400|2500.0000|.0000
10000201|2504|27.4100|457.0500|.0000|.0000
1000175|2212|24.4200|407.1500|.0000|.0000
1000068|2503|2.2600|37.6200|.0000|.0000
1000207|2110|.4200|6.9300|.0000|.0000
1000125|2301|2.5300|42.0400|.0000|.0000
1000233|2411|.1400|2.2500|.0000|.0000
1000062|2605|5.6000|93.4600|-9.3500|.0000
1000077|2406|42.8200|713.7000|.0000|.0000
1000068|2509|12.1700|202.9400|.0000|.0000
1000069|2309|2.4900|41.5000|.0000|.0000
1000260|2411|1.0300|17.1900|.0000|.0000
1000117|2508|39.6900|661.5200|.0000|.0000
1000043|2309|779.6300|12993.8500|.0000|.0000
1000117|2510|2.5800|43.0200|.0000|.0000
1000210|2109|1230.6400|20510.5300|.0000|.0000
1000199|2601|.0000|263.0200|.0000|263.0200
1000106|2304|200.2800|3338.0600|.0000|.0000
1000099|2308|.8000|13.3000|.0000|.0000
1000062|2510|15.1700|252.8400|-25.2800|.0000
1000030|2408|317.3900|5289.7900|4053.7400|.0000
1000041|2310|76.0500|1267.3500|.0000|.0000
100041|2202|64.7300|1078.8200|.0000|.0000
HARLONM|2201|368.3600|6139.2200|.0000|.0000
1000170|2405|12.3900|206.4600|.0000|.0000
1000197|2301|69.6800|1161.0800|.0000|.0000
1000161|2308|19.2500|320.7600|.0000|.0000
1000248|2412|1263.7600|21062.7400|.0000|.0000
1000089|2201|1.2600|21.0400|.0000|.0000
JEWELHOMES|2010|390.3600|6506.1700|.0000|.0000
1000084|2002|773.4300|12890.3200|.0000|.0000
RANDYYORK|2206|-296.1800|.0000|.0000|.0000
1000162|2312|5.0400|84.0100|.0000|.0000
ESSEXCON|2103|2042.7700|34046.2100|.0000|.0000
1000106|2310|249.5500|4159.3200|.0000|.0000
1000164|2308|311.2300|5187.1400|.0000|.0000
1000243|2405|39.5300|658.9000|.0000|.0000
RICKYHOWAR|2006|.0000|5251.6500|.0000|5251.6500
1000158|2206|49.5600|826.0100|.0000|.0000
1000048|2506|2.9400|50.1200|.0000|.0000
1000106|2111|173.7100|2895.1400|.0000|.0000
1000166|2306|6.8500|114.2500|.0000|.0000
1000229|2504|8.9200|148.7000|.0000|.0000
1000115|2104|.0000|2732.2500|.0000|2732.2500
1000118|2312|1.6100|26.7600|.0000|.0000
1000197|2401|141.6200|2360.3000|.0000|.0000
RONSANDERS|2007|144.7200|2411.9800|.0000|.0000
1000188|2307|306.1700|5102.9800|.0000|.0000
1000196|2206|2238.7300|37312.3700|.0000|.0000
1000071|2509|24.8100|413.3600|.0000|.0000
1000095|2511|5.2900|88.1300|.0000|.0000
CASH|2203|4826.4300|83319.4500|2919.4100|2881.3700
1000173|2312|19.5600|325.9600|.0000|.0000
1000105|2311|8.4700|141.0800|.0000|.0000
1000167|2402|731.0800|12184.5000|.0000|.0000
1000188|2203|2349.5600|39159.3700|.0000|.0000
1000020|2303|1.3800|23.0800|.0000|.0000
1000057|2310|2.3500|38.9100|.0000|.0000
1000253|2409|140.6300|2343.8600|.0000|.0000
1000158|2305|129.3300|2155.4000|.0000|.0000
1000073|2502|18.2300|303.8100|125.3500|.0000
1000142|2503|9.9400|165.7100|.0000|.0000
10000201|2112|2802.2100|46703.5700|.0000|.0000
1000186|2512|5.4100|90.2600|.0000|.0000
1000169|2305|89.9000|1498.5200|.0000|.0000
1000165|2404|4.9600|82.3500|.0000|.0000
JOEASHLEY|2108|10.2500|170.7700|.0000|.0000
1000158|2307|210.8900|3514.8900|.0000|.0000
1000155|2406|72.4400|1207.3900|.0000|.0000
ANTHONYM|2112|5.9100|98.4300|.0000|.0000
|2107|.0000|.0000|.0000|.0000
1000091|2010|3500.9000|58348.4700|.0000|.0000
CASH|2206|6341.7100|108153.6900|3018.0200|2463.2900
1000155|2605|2.5700|42.8300|.0000|.0000
1000048|2509|.3600|6.1800|.0000|.0000
DARRELLMOR|2010|70.1500|1169.1400|.0000|.0000
1000093|2207|1751.2100|29186.9100|.0000|.0000
1000013|2407|10.3800|173.2100|.0000|.0000
1000199|2109|.0000|190.7300|.0000|190.7300
CASH|2307|6762.1400|116119.9800|20721.0300|3425.4300
1000160|2302|94.3700|1572.7700|.0000|.0000
1000021|2303|20.4500|340.7700|.0000|.0000
1000086|2409|1051.3200|17522.0800|.0000|.0000
1000109|2212|116.7100|1945.1800|.0000|.0000
EDCECIL|2209|1187.0700|19784.4700|.0000|.0000
1000105|2010|12.9500|215.6900|.0000|.0000
CORYGOFF|2102|323.8300|5397.1400|.0000|.0000
1000062|2402|242.8600|4047.7300|-404.7700|.0000
1000095|2510|.1000|1.7000|.0000|.0000
1000035|2401|1.7900|29.8100|.0000|.0000
1000188|2304|378.0400|6300.6300|.0000|.0000
1000109|2107|10.1300|169.0000|.0000|.0000
1000114|2106|.0000|1099.8800|.0000|1099.8800
1000152|2509|4.2600|70.9300|.0000|.0000
1000188|2208|227.3600|3789.5300|10.0000|.0000
1000087|2501|10.0300|167.0900|.0000|.0000
1000081|2209|27.8700|464.3600|.0000|.0000
1000197|2108|368.7800|6146.3400|.0000|.0000
1000166|2205|13.0100|216.9100|.0000|.0000
CURTISW|2107|110.3300|1838.8600|.0000|.0000
BRYANHOWEY|2103|.2800|4.6200|.0000|.0000
1000164|2207|604.6800|10077.8700|.0000|.0000
1000155|2407|183.1700|3052.9900|.0000|.0000
1000099|2603|4.2100|70.0800|.0000|.0000
1000175|2502|3.2700|54.3400|.0000|.0000
1000161|2407|75.0100|1250.1900|.0000|.0000
1000200|2207|1960.1500|32669.4200|.0000|.0000
JIMMYJENK|2106|854.5000|14241.8100|.0000|.0000
1000150|2407|1645.4400|27424.1100|.0000|.0000
MICHAELING|2306|7.8800|131.3300|.0000|.0000
1000171|2006|1151.0300|19183.7900|.0000|.0000
1000161|2003|61.1400|1019.1300|.0000|.0000
1000119|2401|2225.3100|37088.2400|.0000|.0000
1000153|2306|11.1700|186.1300|.0000|.0000
1000178|2505|8.5600|142.5300|.0000|.0000
1000144|2311|548.1000|9135.0300|.0000|.0000
1000119|2208|550.0700|9167.6000|.0000|.0000
HAYESTHOM|2111|243.5100|4058.5500|.0000|.0000
1000095|2501|.2500|4.2300|.0000|.0000
1000275|2501|8.2300|137.3000|.0000|.0000
1000113|2305|2163.5700|36059.3100|.0000|.0000
1000083|2602|13.5200|225.7200|.0000|.0000
1000100|2309|157.2900|2621.1600|.0000|.0000
1000152|2506|14.1600|235.9700|.0000|.0000
1000194|2506|3.5200|58.6900|.0000|.0000
1000187|2111|1.5400|25.6800|.0000|.0000
ART|2008|202.1200|3368.6600|.0000|.0000
1000181|2509|2.5400|42.2400|.0000|.0000
1000118|2403|1.7000|28.2200|.0000|.0000
1000124|2602|1.0200|16.9900|.0000|.0000
HARRYOWEN|2211|218.7600|3645.8800|.0000|.0000
1000188|2206|914.6600|15244.7700|.0000|.0000
ALABAMA|2110|.0000|238.0000|.0000|238.0000
1000175|2304|50.5100|841.6200|.0000|.0000
1000156|2210|.0000|1353.1300|.0000|1353.1300
1000156|2404|.0000|301.5400|.0000|301.5400
CADMETALS|2201|.0000|28062.6800|.0000|28062.6800
1000191|2412|280.2800|4671.0100|.0000|.0000
1000167|2108|35.0900|584.9500|.0000|.0000
1000199|2212|.0000|877.5300|.0000|877.5300
CASH|2401|2132.0600|35528.8100|-206.7200|.0000
1000167|2404|175.3800|2923.0100|.0000|.0000
1000180|2308|2792.4700|46540.8000|.0000|.0000
1000095|2412|16.4100|273.3600|.0000|.0000
1000167|2210|247.5700|4126.2900|.0000|.0000
1000159|2511|.2200|3.6800|.0000|.0000
MIKESPARKS|2009|704.0400|11734.1900|.0000|.0000
1000156|2108|.0000|1097.1600|.0000|1097.1600
1000150|2005|897.8900|14964.7800|.0000|.0000
1000124|2509|7.9800|133.0500|.0000|.0000
1000162|2512|.3500|5.6900|.0000|.0000
WALKIN|2007|133.2700|2221.2200|.0000|.0000
1000032|2602|.0000|56.4700|.0000|56.4700
1000160|2411|109.4100|1823.6200|.0000|.0000
1000161|2406|37.6200|626.8800|.0000|.0000
1000112|2205|.0000|161.9400|.0000|161.9400
ALLNATIONS|2110|.0000|1705.4300|.0000|1705.4300
1000187|2303|33.7000|561.7500|.0000|.0000
1000171|2401|1.2300|20.4900|.0000|.0000
1000041|2502|202.8800|3381.1300|.0000|.0000
1000178|2606|4.3100|71.9400|.0000|.0000
1000100|2308|119.0500|1984.2600|.0000|.0000
1000156|2405|.0000|290.6800|.0000|290.6800
1000257|2407|177.7800|2963.0100|.0000|.0000
1000129|2501|1.7300|28.8200|.0000|.0000
1000096|2206|464.7300|7745.4700|.0000|.0000
1000081|2310|19.6800|328.0300|.0000|.0000
1000199|2411|.0000|609.5000|.0000|609.5000
1000083|2601|10.3200|171.8400|.0000|.0000
GARYSIPES|2101|213.4300|3557.1100|.0000|.0000
1000118|2107|52.5900|876.7500|.0000|.0000
1000118|2408|107.6200|1793.4500|.0000|.0000
1000188|2504|576.9000|9615.0800|.0000|.0000
1000005|2511|.0000|257.6000|.0000|257.6000
1000218|2406|.7200|11.9500|.0000|.0000
1000135|2207|.0000|4.0800|.0000|4.0800
1000102|2411|.0000|3418.6800|.0000|3418.6800
1000081|2108|80.7900|1346.2800|.0000|.0000
1000015|2302|.0000|2300.0000|.0000|2300.0000
1000095|2106|.6400|10.6400|.0000|.0000
1000161|2201|190.9600|3182.6500|.0000|.0000
HARRYOWEN|2301|-3680.0100|.0000|.0000|.0000
1000109|2208|78.4700|1307.8500|.0000|.0000
MBCONSTRUC|2204|2.9200|48.7200|.0000|.0000
1000114|2207|.0000|135.1200|.0000|135.1200
1000177|2404|852.8900|14214.8900|.0000|.0000
1000188|2009|1997.3900|33289.7000|.0000|.0000
1000112|2308|.0000|519.3500|.0000|519.3500
1000047|2311|339.6200|5660.2600|.0000|.0000
1000071|2310|44.4700|741.1500|.0000|.0000
|2408|.0000|.0000|.0000|.0000
1000191|2505|787.0900|13118.0900|7348.0000|.0000
1000018|2503|2.4000|39.8800|.0000|.0000
1000102|2403|.0000|12596.0100|.0000|12596.0100
1000014|2304|.4200|6.9300|.0000|.0000
GROUND|2206|.0000|561.3700|.0000|561.3700
1000033|2409|-1292.5000|11573.1400|.0000|.0000
1000003|2303|200.1700|3336.2300|.0000|.0000
1000074|2205|.8400|13.9800|.0000|.0000
1000177|2509|2.0300|33.8000|.0000|.0000
1000192|2208|32.6800|544.6000|.0000|.0000
1000122|2209|.3700|6.1700|.0000|.0000
1000178|2308|1.1100|18.5000|.0000|.0000
1000096|2504|5.9700|99.4800|.0000|.0000
1000170|2506|14.5800|243.0200|.0000|.0000
JEFFYATES|2012|9.0000|149.9900|.0000|.0000
1000088|2302|16.5900|276.4700|.0000|.0000
1000171|2504|2.4900|41.3800|.0000|.0000
CASH|2212|4529.6700|75491.3000|344.6600|.0000
1000133|2207|74.3400|1238.9800|.0000|.0000
1000188|2004|16.1500|269.1600|.0000|.0000
1000120|2304|11.1900|186.4400|.0000|.0000
1000178|2605|.8300|13.7700|.0000|.0000
CASH|2107|5481.8300|91382.3100|-248.2500|20.5900
1000025|2408|47.7100|795.1200|.0000|.0000
1000210|2211|2.9800|49.6600|.0000|.0000
1000197|2202|41.8500|697.5200|.0000|.0000
1000123|2306|.3600|5.9300|.0000|.0000
1000005|2505|.0000|423.9700|.0000|423.9700
1000104|2202|86.1300|1435.3200|.0000|.0000
1000056|2308|702.7800|11712.8200|.0000|.0000
1000200|2205|1804.0700|30067.9000|87.5000|.0000
1000092|2312|220.5000|3675.0400|750.0000|.0000
1000034|2406|11.4600|191.0200|.0000|.0000
1000124|2301|17.4200|290.1100|.0000|.0000
1000220|2202|893.2000|14886.6000|.0000|.0000
1000141|2407|3.4600|57.6700|.0000|.0000
MICHAELING|2411|1.6300|27.1400|.0000|.0000
1000129|2106|4319.3200|71988.5300|.0000|.0000
1000169|2509|16.8700|281.1500|.0000|.0000
1000218|2506|2.4900|41.5900|.0000|.0000
1000018|2311|1.0100|16.8100|.0000|.0000
1000081|2105|5.5000|91.6700|.0000|.0000
1000179|2509|1.7200|28.5700|.0000|.0000
1000166|2403|197.1300|3285.4500|1575.0000|.0000
1000086|2505|135.1900|2253.2400|.0000|.0000
1000184|2106|3211.2800|53521.3400|.0000|.0000
1000200|2308|9693.0400|161550.1800|.0000|.0000
1000008|2301|.0000|13.2300|.0000|13.2300
1000178|2510|11.3400|189.1200|.0000|.0000
1000124|2503|.7500|12.5200|.0000|.0000
1000141|2605|.4000|6.6400|.0000|.0000
1000008|2410|.0000|130.8500|.0000|130.8500
1000180|2110|4112.6300|68543.6400|.0000|.0000
1000086|2207|8.4500|140.8300|.0000|.0000
RBEAVERS|2501|2.2500|37.4600|.0000|.0000
10000111|2306|2.4000|39.8500|.0000|.0000
1000274|2412|6.4100|107.1700|-.2300|.0000
1000150|2311|1726.4100|28773.4500|.0000|.0000
1000175|2401|14.8700|247.9200|.0000|.0000
1000158|2410|11.8500|197.4100|.0000|.0000
1000093|2501|28.5400|475.6300|.0000|.0000
1000089|2110|8.4100|140.1500|.0000|.0000
CALEBDAVIS|2108|.6600|11.0400|.0000|.0000
1000123|2409|6.8700|114.5700|.0000|.0000
1000210|2312|458.0600|7652.9200|.0000|18.5200
1000018|2407|1.6100|26.8700|.0000|.0000
1000173|2306|63.4900|1109.8400|.0000|51.6300
1000085|2108|214.5500|3575.8100|.0000|.0000
COCHRANR|2106|2.3300|38.8900|.0000|.0000
1000062|2501|97.3600|1622.4800|-162.2500|.0000
ANDYTANNER|2305|5.3900|89.8100|.0000|.0000
1000186|2208|3.4600|57.5000|.0000|.0000
1000163|2303|.4500|7.4900|.0000|.0000
1000067|2408|-1103.6900|.0000|.0000|.0000
1000020|2412|1.5000|24.9900|.0000|.0000
1000092|2408|-421.7600|.0000|.0000|.0000
1000023|2303|175.6100|2926.8000|.0000|.0000
MICHAELING|2212|.5900|9.8700|.0000|.0000
1000097|2403|1.0400|17.3300|.0000|.0000
1000033|2401|1454.2600|24237.6000|.0000|.0000
1000165|2506|2.0700|34.5400|.0000|.0000
1000252|2511|2.6200|43.6800|.0000|.0000
1000201|2103|1.5900|26.4400|.0000|.0000
1000105|2303|243.7200|4062.3600|.0000|.0000
10000201|2102|12.0000|199.9600|.0000|.0000
1000116|2405|.0000|163.9000|.0000|163.9000
1000181|2307|740.0300|12333.8300|30960.0000|.0000
1000077|2210|123.7800|2063.0400|.0000|.0000
1000283|2503|8.6400|143.5000|.0000|.0000
ADCO|2104|.2500|4.1600|.0000|.0000
DAVID HALL|2212|.3500|5.8300|.0000|.0000
1000198|2503|1.9800|32.9600|.0000|.0000
1000162|2407|3.9300|65.5100|.0000|.0000
1000149|2211|53.9100|898.4700|.0000|.0000
1000208|2310|1.9600|32.7100|.0000|.0000
RBEAVERS|2010|4.5400|75.6700|.0000|.0000
1000054|2404|4.0800|67.9800|.0000|.0000
1000260|2502|12.1400|202.3000|.0000|.0000
1000039|2405|1.6500|27.5700|.0000|.0000
TTCONSTRU2|2002|.0000|.0000|.0000|.0000
1000046|2603|16.6100|276.7400|.0000|.0000
1000005|2409|.0000|333.6400|.0000|333.6400
1000170|2406|10.7000|178.4600|.0000|.0000
KUHND|2204|1.8200|30.3900|.0000|.0000
1000093|2411|310.8100|5180.1000|.0000|.0000
1000084|2202|367.0400|6117.3200|3740.0000|.0000
1000197|2302|38.9600|649.5900|.0000|.0000
1000245|2505|.3200|5.3100|.0000|.0000
1000158|2512|.5300|8.8200|.0000|.0000
1000154|2212|.5300|8.8000|.0000|.0000
1000129|2505|14.9200|248.5900|.0000|.0000
1000246|2508|97.0200|1616.6900|53.9100|.0000
1000109|2405|39.6700|661.0400|.0000|.0000
1000100|2212|23.7400|395.6200|.0000|.0000
1000094|2412|.9800|16.3300|.0000|.0000
1000246|2510|12.1500|202.4600|.0000|.0000
1000057|2411|.5400|8.9300|.0000|.0000
1000042|2312|-1562.7300|.0000|.0000|.0000
1000046|2403|123.6900|2061.5700|.0000|.0000
100041|2312|-1441.0600|.0000|.0000|.0000
1000039|2601|13.0900|218.2100|.0000|.0000
1000081|2412|3.0700|51.1200|.0000|.0000
1000082|2203|1.3600|22.5900|.0000|.0000
SERVPRO|2003|6.4000|106.7400|.0000|.0000
1000284|2112|3549.2900|59154.6000|.0000|.0000
1000018|2308|3.4400|57.3500|.0000|.0000
1000041|2408|49.7200|828.5300|.0000|.0000
1000232|2502|.6500|10.7700|.0000|.0000
1000159|2509|.0300|.5700|.0000|.0000
1000054|2405|17.9900|299.8900|.0000|.0000
1000106|2009|138.0200|2300.3300|.0000|.0000
1000246|2503|95.6500|1594.0900|.0000|.0000
TTCONSTRUC|2405|3.5300|58.8700|.0000|.0000
1000260|2604|3.7100|61.8600|.0000|.0000
1000208|2604|24.7800|413.1100|.0000|.0000
1000031|2509|15.9200|265.4100|.0000|.0000
1000131|2302|.6300|10.5400|.0000|.0000
1000197|2206|51.7400|862.3200|.0000|.0000
1000210|2007|159.6100|2660.2200|.0000|.0000
1000197|2203|32.4400|540.6100|.0000|.0000
1000225|2402|33.7100|561.7900|.0000|.0000
1000028|2307|87.7200|1462.1400|-146.2200|.0000
1000112|2306|.0000|32221.6300|.0000|32221.6300
1000191|2407|1252.9200|20881.8900|.0000|.0000
1000089|2309|.9000|14.9800|.0000|.0000
1000246|2509|5.5400|92.3200|.0000|.0000
1000104|2206|149.8000|2496.1800|.0000|.0000
1000109|2202|46.5000|774.9600|.0000|.0000
1000124|2105|1.6500|27.5400|.0000|.0000
1000150|2501|1340.4200|22340.4000|3550.0000|.0000
1000114|2201|.0000|764.5200|.0000|764.5200
1000083|2405|17.9700|299.3800|.0000|.0000
|2212|.0000|.0000|.0000|.0000
1000180|2207|2220.7700|37012.6500|.0000|.0000
1000180|2011|1820.6600|30344.4400|.0000|.0000
ANDYTANNER|2302|7.2900|121.5200|.0000|.0000
1000283|2504|3.3700|55.7000|.0000|.0000
KATEC|2207|2.2900|37.8600|.0000|.0000
CLAYHAWKI|2109|2.6300|43.8400|.0000|.0000
1000238|2408|15.2200|253.6900|.0000|.0000
1000243|2410|1959.1200|32651.7400|.0000|.0000
100041|2408|.0000|.0000|47945.5700|.0000
1000170|2305|25.8500|430.8800|.0000|.0000
BRYANHORN|2203|2.8000|46.7500|.0000|.0000
1000154|2410|.4500|7.6000|.0000|.0000
1000089|2406|3.4400|57.3100|.0000|.0000
1000121|2208|6.8200|113.7100|.0000|.0000
1000073|2509|1.0500|17.3600|28.7100|.0000
1000106|2004|710.5500|11842.5600|2748.1100|.0000
KHICONST|2301|-989.3800|4804.0200|.0000|.0000
1000166|2202|88.4300|1473.8200|.0000|.0000
JOEASHLEY|2111|30.1600|502.6000|.0000|.0000
1000098|2303|13.7200|228.6000|.0000|.0000
1000100|2510|61.2000|1020.1600|.0000|.0000
1000055|2310|45.0500|750.8600|.0000|.0000
1000105|2110|57.7000|961.7800|.0000|.0000
1000165|2402|12.7200|212.2200|.0000|.0000
IS-CASH|2502|17.4700|291.1000|.0000|.0000
1000197|2208|98.7900|1646.3600|.0000|.0000
1000244|2408|21.6500|360.9100|.0000|.0000
1000046|2310|165.7700|2762.8600|.0000|.0000
1000175|2504|10.6000|176.7300|.0000|.0000
1000059|2405|22.2700|370.9600|.0000|.0000
1000008|2602|.0000|31.8000|.0000|31.8000
1000156|2209|.0000|534.7500|.0000|534.7500
1000196|2301|3139.0300|52317.1600|.0000|.0000
1000196|2403|20.7200|345.2800|.0000|.0000
1000054|2308|2.6800|44.6300|.0000|.0000
1000062|2407|182.9500|3049.0700|-304.9300|.0000
1000071|2503|4.3000|71.5900|.0000|.0000
1000191|2112|24.9900|416.6300|.0000|.0000
H&M|2112|163.8300|2730.4500|.0000|.0000
1000113|2108|124.9800|2082.9900|.0000|.0000
1000076|2307|.0000|21.9800|.0000|21.9800
1000099|2505|3.1800|53.0800|.0000|.0000
1000199|2111|.0000|1300.0400|.0000|1300.0400
1000092|2302|816.3500|13605.9100|.0000|.0000
1000116|2310|.0000|67.8800|.0000|67.8800
1000214|2407|3.2900|54.8100|.0000|.0000
1000105|2412|33.1200|551.9400|.0000|.0000
1000087|2503|25.2000|419.8500|.0000|.0000
1000191|2204|30.2400|503.9500|.0000|.0000
HILBERT|2212|166.1000|2768.4100|.0000|.0000
1000268|2412|16.2400|270.6000|.0000|.0000
1000197|2506|.4900|8.1000|.0000|.0000
1000184|2008|2994.8200|49913.7300|.0000|.0000
1000118|2304|33.3700|555.9200|.0000|.0000
1000201|2404|32.0000|533.2800|800.0000|.0000
|2304|.0000|.0000|.0000|.0000
1000072|2312|915.4300|15257.0600|.0000|.0000
1000137|2007|24.0200|400.4000|.0000|.0000
1000186|2212|1.3400|22.4000|.0000|.0000
1000191|2309|55.5700|926.2000|.0000|.0000
1000175|2208|40.7800|679.9100|.0000|.0000
1000183|2210|463.8200|7730.4100|.0000|.0000
100041|2603|3.4400|57.3200|.0000|.0000
1000267|2512|29.4000|490.0200|.0000|.0000
1000211|2306|40.8400|680.6600|.0000|.0000
1000207|2407|3.4600|57.6700|.0000|.0000
100041|2411|191.8400|3197.3300|.0000|.0000
1000034|2511|4.9000|81.6700|.0000|.0000
10000201|2203|107.8500|1797.5400|.0000|.0000
1000129|2110|175.7300|2928.9600|.0000|.0000
1000125|2005|234.0000|3900.0000|.0000|.0000
1000090|2401|331.2700|5521.2200|.0000|.0000
1000210|2302|482.0500|8034.5100|.0000|.0000
10000201|2307|2036.7800|33946.1100|.0000|.0000
1000186|2312|2.0500|34.1300|.0000|.0000
1000188|2102|858.1000|14301.5200|.0000|.0000
|2507|.0000|.0000|.0000|.0000
1000118|2504|11.4500|190.9200|.0000|.0000
|2208|.0000|.0000|.0000|.0000
1000198|2306|9.6300|160.5000|.0000|.0000
1000105|2201|2.0000|33.3000|.0000|.0000
1000164|2409|1.1800|19.5900|.0000|.0000
1000173|2408|32.2900|538.1800|.0000|.0000
1000165|2211|.9800|16.4500|.0000|.0000
1000109|2408|244.8600|4081.5500|.0000|.0000
1000282|2503|.0700|1.2100|.0000|.0000
1000009|2302|24.5500|409.1700|.0000|.0000
1000198|2308|2.1000|35.0600|.0000|.0000
1000116|2305|.0000|164.9000|.0000|164.9000
1000197|2503|8.9300|148.8100|.0000|.0000
1000220|2102|45.1900|753.2000|.0000|.0000
1000186|2107|1.2200|20.4300|.0000|.0000
1000032|2605|.0000|40.1900|.0000|40.1900
1000077|2602|20.7200|345.3700|.0000|.0000
1000113|2303|34.4800|574.7500|.0000|.0000
1000073|2403|1.4400|23.9900|15.5100|.0000
1000207|2406|13.4700|224.5800|.0000|.0000
1000166|2110|129.8600|2164.0700|.0000|.0000
|2305|.0000|.0000|.0000|.0000
ADCO|2011|62.3400|1039.0400|.0000|.0000
1000071|2507|47.8600|797.5300|.0000|.0000
CCI|2209|33.9100|565.1700|.0000|.0000
